id,tweet,label
811851507037564929,combat harassment,0
811850594768056320,love rest holiday break deserve,0
811850068202504193,kid stepsister 😍😍😍💃🏻🍾🎉🎊,0
811849653318774784,music good shit believe revive meme goooooood shit,0
811849330508304384,everytime type veronica bad shiver step mom lem brave riverdale girl veronica lodge,0
811849012093579264,mean hat amykarma face afterwards eat good tonight,0
811848813602373632,betty ronnies kiss fake tea,0
811848686229749760,freak trust,0
811848325150502912,ross bulter aka reggie mantle man fine hell,0
811844430936342528,anyway every single girl riverdale fuck,0
811844398879244288,sorry meet wife homophobic,0
811843570369961984,isaiah straight fucks😂,0
811843558642688001,literally laugh loud fashjdshsms,0
811841181340602368,remind thi,0
811841104068886528,amie vine next month,0
811828818684051456,mood,0
811828787839205376,die riverdale multishipping,0
811828153215778816,friend send delete,0
811827474690621440,pressed sulk shower,0
811827381791064066,miss leaked rverdle work,0
811827191751344129,believe amongst incredible talent list brim gratitude❤️thank,0
811693673775828992,laugh live fuller love stronger grow everyday past 144 hope 144…,0
811693051882205185,melt,0
811691193105055745,cute ily 💜💜💜i love moon choker,0
811690663012171776,talented sister extra flight home,0
811684013383487488,daily reminder guggs idea whod grave interview beginning,0
811683708377894914,shock mean write sense,0
811677981265563649,grow fast,0
811654806351835138,dylan obrien tyler posey set teen wolf,0
811653108380143617,promise protect,0
811653018345238528,second rude,0
811652999672111104,rude want hug iris,0
811652741202378753,message bad blood use friend everyone woman bash fake feminist tear down…,0
811652476726288384,discus trash employee many occur apologize,0
811652313869910016,riverdale billboard sunset riverdale archie,0
811650925081350145,bob glass favorite listen,0
811650863911632897,,0
811451131134169088,ot3 head hand heart,0
811451018340925440,anyways home tiny bellamy clarke raven,0
811450793568169984,yall fake hell,0
811449678197850112,bad night saw remind best friend feel lil gem,0
811440427584856064,parent trap care,0
811440024017338370,bee movie netflix next month,0
811431507038502913,feel,0
811430289729814528,noooooooo shup thsts best snd wirst scene,0
811429385454632960,truly amazing wonderful support support worthy cause muc…,0
811428992477790210,birthday instagram soooooooo,0
811428973464920064,happiest birthday olbran muffin bbl boberly freckless bobert uncle bob my…,0
811428954297028613,clear acne,0
811427584026218498,everyone omelet,0
811427247248777216,mason gpa sophomore lydia smart character show,0
811423072033054724,dive natalie kat dylan arden alex solid,0
811423063606784000,direct charlies angel remake pay god,0
811420668600446977,girl save everyone need save,0
811420340782039041,babyboy,0
811419397566976004,ppl cat greet door,0
811419385629904897,cry cute,0
811418763937611777,yall taylor greedy remove music spotify fighting artist,0
811418555652698112,everyone wish happy birthday always amazing the100 birthdayblake,0
811418030567723008,awesome mary sincerity grateful recognizi…,0
811418017292840960,big send amazing package warm heart share,0
811417879266598913,saddest story picture,0
811411986084954112,ily 💜💜💜,0
811411490548883456,amaze wonderful holiday,0
811368223824367616,tattoo,0
811352946751508480,happy birthday mumma love,0
811352401877860353,good taste overuse love top head,0
811352183228760065,playin makin fun doin etc,0
811351679132110848,audio holy bisexual vine,0
811350913873018881,vine audio people use tho overuse beast runway walk getaway,0
811350652110729216,legendary runway walk queen stydia bling audio chiz vine holy moose bio,0
811350641096396800,audio yeysyes god,0
811350334350233600,especially member fandom pose someone different fandom bad lmfaofoajs,0
811350196152107008,hope lord 2017 yall learn recognize troll someone,0
811348855715405824,bode cat agdjshshshs,0
811348767513387009,pure video,0
811348050149044226,matt reaction shadowhunters,0
811347840710705152,mean wasnt cup tea fine,0
811347734938710016,legend,0
811347455392514050,love iris wbest,0
811347273422696448,honey,0
811331247112912896,always push beyond think possible smile face,0
811331013884440577,clip kid someday 12yr ashleigh highfived riverdale,0
811330685109735424,behind scene video set riverdale,0
811329843036037120,massive bday wish brother another wish awesome bro vanfam missya,0
811328016215408645,blow bob boy,0
811327879967604740,social medium fan happy birthday speak issue play bellamy 💜ily,0
811326825003679753,video shadowhunters season sneak peek exclusive,0
811125903384342529,margot instagram congrats margot tom wedding🖤,0
811125046601203712,newzealand hug,0
811101475120312320,raven carry pain strong,0
811101381264363521,self harm general suffer cry literally die raven reyes,0
811099996896591873,hope impend polyamorous relationship maria kat dive,0
811099328991334401,love 💜💜💜,0
811099136678367232,polyamory,0
811098514218512384,tbh yall steal,0
811098360195272704,spend 2016 want die,0
811096016405594112,love girlswomen appreciation sex 🙌🏻🌹👏🏻 boy imma steal,0
811095825757642752,honestly flower crown fave truly disney princess,0
811095695742693376,change bestselfies2016,0
811095546735820801,saw snapchat proud congratulation love,0
810974130749194240,question use trope magnus teach alec play stand behind,0
810973420573827072,watching lrt,0
810971644919513088,bring original pokémon starter life incredible artwork,0
810971635578716160,woooowo woah kind mildly terrify,0
810971013349593089,complicatedno,0
810970488516280321,photo hell dab guy arryn bob demonstrate barbermatthew instagram,0
810969881453666306,interest chris pratt embrace controversial reaction passenger,0
810969262978400257,video explain masculinitysofragile,0
810956739122233344,charlies angel remake life,0
810956675884707840,pelase charleis angel pose yell ask polite…,0
810956601221844993,press handsome gent,0
810955420051394560,deeper darker secret riverdale premiere january,0
810955126160683008,margot robbie marry term boyfriend tom ackerley secret wedding australia weekend congrats,0
810889947150516224,ruby hair rust lip press luvs,0
810798213313810433,sleep last album atlas god,0
810797771309666304,listen handful space mix night sleep love anyways goodnight,0
810797471815368704,ive listen mix legit point fall asleep song,0
810796238698381312,fake date good,0
810787033706876928,fuck couldve delete month ago,0
810782525735964672,kind quality content log onto tumblr dot com,0
810780465649033217,vega drive hour home insta…,0
810779816173699072,happy birthday next bring,0
810778961038942208,family representative,0
810776483488825349,lrt truly someone shit taylor yall never disappoint,0
810774650108133376,fearless crazier queen god help anyone dare disrespect queen,0
810774414178611200,anxiety people focus think depression mea…,0
810772034192048128,iconic upgrade ill,0
810768735455866880,sweet boy deserve world,0
810767268045000704,,0
810761077994692608,raysmolpalmer💓 acrare audio dtbatsy beckyskicker anyone else lov vine,0
810720209489240064,anyways laurmani rise,0
810719511053791232,kanye trump hooplah think yall finally understand anyways,0
810719375451897856,zayn camila snake industry yall finally,0
810719185001213952,phone die christmas party home,0
810659257494421504,convo instead school convo nothing enough away,0
810659011116859392,leave alone,0
810658954246320132,arent driving yet,0
810658859912228864,havent finish course yet pay phone insurance internet bill promote,0
810658757348884480,arent drive yet,0
810649961352269825,wish wouldve participate,0
810647737683365889,cousin bring weed cookbook present lfmaofkks,0
810644411403161600,someone bring fucking bong present white elephant cyejnfns family likw,0
810620016307666944,chloe luke hangig towgtwhr ohy god,0
810590668276068352,cowboy sprinkle win magic texan,0
810589909635448833,babe lil drama interesting,0
810589419073925120,later excite,0
810589263633022977,update disappear hold,0
810589123534848005,wowowoowww deprive cute,0
810587339034652672,alsmot cired cute sweet,0
810587290124873728,uncle cat ohy gmosishe ahhhhhhh,0
810586128436838401,show save 2016 people allow happy awful people enj…,0
810415943985876992,good night love lot,0
810415775152533504,goodnight love hope feel less sickly tomorrow,0
810415608315650048,write fic square,0
810413330682744832,either hide elf sometimes best friend house cute tbh,0
810413089921396737,parent night mess stuff report santa bad,0
810412821171372032,mexican star war diego luna rogueone amaze theyrehere 👀👀👀👀👀,0
810412656360361984,,0
810405286246760448,break leg happy birthday brother,0
810397661027307520,point update use,0
810397080028123136,stan quote 💀💀💀,0
810390737066016768,nvm,0
810389975741136896,love little peach,0
810389855423332352,,0
810389838017032193,raise hand maria,0
810389595091255296,wish case,0
810389514241921024,raise hand youve victimize maria,0
810388975881949184,yell void hope kira suddenly hear miss missisi,0
810388182390947840,fucking,0
810388072093388800,switch die bellamy clarke,0
810387780903862272,judgejudytappingwristgif,0
810387661487751168,want join,0
810387464833601536,cryin,0
810387402221035520,shameless weeknd hard,0
810386549074432000,lot partner enough,0
810386275123478528,love episode jersey shore,0
810386126267678720,never thru,0
810385679377203200,fic fake date date fic date,0
810385666106359808,hate sucker fake date predictable,0
810385561773113344,shelley acruallt might lmfao,0
810385425617588224,theyd disappointed family member stare probably worse,0
810384878021869568,throw kale smoothie wont shit,0
810384153820729344,tomorrow christmas party work starbucks extended family immediately hows free coffee,0
810383672117526528,anymore anymore,0
810383188572995585,regret block charlie cry expensive shirt,0
810382928857403392,goodnight listen,0
810382602372784128,pull maria,0
810382544365617152,funnier britt yell charlie fact goodnight tonight yet,0
810382106790662144,bad man charlie brown,0
810381687876034561,cackle,0
810381449119539200,genuinely preference love whomever pick decide use,0
810381318731235328,famous verena,0
810381138581684224,love hope warm,0
810380371808358400,charlie,0
810380019772116992,btw use selena,0
810376553095921664,die hopefully,0
810376515280048128,,0
810376432589434883,little bit young brett,0
810370526162092032,knwo,0
810366446987595776,allie effect™,0
810366185359507456,ask,0
810361489668378624,doe start,0
810360899580162052,,0
810360829354921984,fuck mess yall mean,0
810360643933138948,need shane west awtr need,0
810360445899075584,need,0
810360258258468864,dleee thsis befor dive jnto tag,0
810359970483097600,think terribly narrative fandom treat scotttyler kill bill siren,0
810359294701015040,idk never post fucking suffering,0
810358841858781184,thai aucte god,0
810358318816436224,couldnt landon jamie happy forever,0
810358232942252032,love winning team,0
810357419507351553,none need catch anyways,0
810357305032273920,ill happy distract awtr literally lighthearted show,0
810356844958990336,,0
810356630126792704,bad shit fine hell thich fuck,0
810356572157308929,fine,0
810355922199580672,blcocny,0
810355859108823041,ive want,0
810353996422594560,moanas far ill language speechless,0
810353322817449984,tomorrow plot,0
810352920378167296,think last scene love wind yhis,0
810351436718637057,believe almost 2017 ppl think trigger joke funny,0
810351018802315264,jamie landon ship couple love good couple best,0
810350971058589696,guy superlane karolsen superior kara ship,0
810350576252977152,lose dad girl feelsi lose mom tryna deal,0
810349546895187968,truly enlighten fuck tonight,0
810349070506192896,almsit nicholas cage cnat rhetahe,0
810348973714186240,walk remember shouldve nicholas spark flagship movie,0
810348546146844672,,0
810320741178675200,100 believe,0
810320474328670208,wont open,0
810320214638415876,offense shut die mayhaps,0
810318777938284544,love,0
810317966160068609,miss scira bad,0
810317275232346112,yall teen wolf fan learn oscar film,0
810317237907234816,lydia poc person cracker,0
810317015835668480,fuck believe love,0
810316792006643712,want happy unproblematic senior together want focus school then…,0
810316734079074308,comfort,0
810316721584295936,believe,0
810316710301626371,fuckign athe,0
810316622003142657,motherfucking pure love miss,0
810316596296241152,2016 review best sibling thisisus big,0
810316297221373952,alighign hard,0
810316249917964288,italian,0
810315980618469380,nice,0
810315592230207488,chris henrik matt dom henry definitely others,0
810314294156021761,havent bang doe peyton,0
810313792651411460,idk instinct moretz length similar love,0
810304379198861312,fact tyler literal lead show hasnt receive opportunity dylan epitome of…,0
810301139010916352,video 4th place bellamy blake saturday everyday the100 bellarkemonth,0
810299800184823809,chloe bennet,0
810294189820956672,iconic talented amazing incredible,0
810289484248051712,hasnt chloe bennet cast upcoming star war movie yet good person deserve chloe des…,0
810289090147061760,love girl,0
810288630870720512,boy nervous 👏🏼touching arm,0
810288438054416384,cute nice personality,0
810288386548334592,always doe,0
810273573969547265,favorite spiderman tho,0
810269793530105856,chicken roll,0
810269438192783361,rey tbh idk enough prequels rogue ill someday instead predict agdsgdh,0
810269180046012416,think jyn feel expert opinionbased itd leia luke,0
810268936092745728,bathroom soda jinni rey leia ally faves she…,0
810268757998309382,type garbage,0
810268023970009088,hate doe mean,0
810266078798610432,funny,0
810265615021854721,honestly,0
810265536298975232,imagine carry baby month turn bellamy blake stan ask abby griffin feel agshshsfh,0
810265126490308608,think lrt asjhdkahdjsjw,0
810265048136433664,ask abby griffin feel,0
810264191269486592,woman,0
810263532289847296,people soft complain fatphobic admit hate fat people,0
810263387141718017,literally cast,0
810263088276639750,remember allie adelaide supergirl hour later,0
810260000358670336,aggressively hop doe,0
810259917940682752,adelaide announce project soon feel bone,0
810258608260870144,pilot,0
810258513670897666,truly magical,0
810258372280909824,almost hate,0
810258275350548480,hair cute,0
810257915886137344,short hair adelaide rise,0
810257717008957440,remember recovery road cancel season diverse cast engage character,0
810246965225254912,broadway good,0
810243603570237440,anymore gavin meme bitter,0
810242814567129088,shoulder touch™,0
810240840237010945,die jace herondale,0
810239716465504257,,0
810238738454507520,die,0
810234727978385408,point percent fuckboys fuck dun dun dun damn dun dun dun bitch,0
810234479906353152,allydia ship,0
810234212024512513,legit ritual together deaton intervene anyways,0
810234094021910528,daily reminder allison lydia others anchor,0
810233922147778560,,0
810233473654996992,tyler posey set teen wolf,0
810232770983247872,makecatwomancubanagain selinas mom brown cubanaits comic canon selina biracial halfcuban,0
810232406934507520,picture yesterday last film 2016,0
810230977238859776,invent development,0
810226440729980928,literary character save life heals soul goddamn work need,0
810068596621721600,force rogueone movie night favorite wookies,0
810018480284172288,offense date,0
810018217490087936,behind lot fine,0
810018163966492672,set notice anyways,0
810018067224948736,arthur mean rip finally,0
810010990683320320,wish 100 share trope gifset,0
810010794893185024,thea malia evil dad struggle nature,0
810005029746839552,lem upgrade,0
809996111645700097,local pizza good,0
809995974336778240,pizza,0
809994859784392704,mean fandom influence mean hateful rich,0
809994156659576832,reason sing couple word glad wanted,0
809991895485206539,ill die picture,0
809985688477245440,pan everyone answer question werent stream,0
809985021117403141,saw people block literally clue,0
809980348364976128,reminder friendsmutuals problematic shit problem,0
809976087337988096,troll accountright,0
809975916491407360,mean care consider participate little discourse besides rting funny,0
809975400696868864,,0
809971523956146176,cry,0
809971213422436352,moana tome brine glass instead theater provi…,0
809970896698048512,merch cute,0
809964181680222208,allie every boy,0
809946953186414592,archie think love veronica betty archie waitwhat betty,0
809946080687386625,mood,0
809945566675431424,believe short,0
809945394629214209,camila cute livestream,0
809930765035274240,though taylor break three song better man wanna…,0
809930525188165633,winter hiatus start ☃️😝,0
809927852837793792,fan art friday always home the100 bellarkemonth credit,0
809926891717226496,jake riley monel run away kai parker aint suicidal anyways jake chris best character,0
809926211572998145,,0
809926104748359683,kat opening night king yesterday gettyimages,0
809901085884301312,forever girl,0
809888173929152512,voice aladdin princess jasmine sing whole world later iconic,0
809886950350061568,2016 review drama series guilty pleasure,0
809876971438178304,point change profile blog christmas theme 16th,0
809876755364323328,sometimes month dad care decorate,0
809876588082896896,feel every feel christmas sad,0
809875896035315713,father dream think fun uncle potential,0
809874832489910276,dude future save kanye late,0
809870378550042624,cute,0
809865780846280704,hope youve wonderful last film next,0
809865027771650048,agh mean tight enough,0
809864520483176448,president obama leaked email obsession dominate news coverage,0
809863888745484289,early birthday love cast crew tonight,0
809862318150533121,holland stydia rossrachel,0
809861412902289408,break president obama vow retaliatory action russia meddle presidential election,0
809861025495445504,act faster soon snack need favour favou…,0
809860252678180865,lvoe audio,0
809860208763764736,ive honestly think vine every post,0
809859295802171393,,0
809851958861463553,wooooo send god vibe always love lot,0
809851818851336193,post vine next month,0
809851563854495744,good feel refresh hope feelin little better,0
809851460582338560,god yall,0
809851338842664960,essentially vine,0
809845959362564096,medley artist sing want christmas carpool karaoke james corden everything,0
809845310654652418,sleep almost hour tire,0
809676181016629248,bellamy love clarke goodnight,0
809674177657602048,believe star trek discovery star war isnt,0
809673170873700352,bellamy blake appear screen proud hard worker kind great heart toug…,0
809669988810424320,audio clarke,0
809668401891340288,scene straight fanfic shit,0
809668242855825408,thi soft gonana cry,0
809668100329275392,ask,0
809667744597676033,hope guy feel soon rest,0
809667456503578624,literally never bitter friend meet consider similar,0
809667252501053440,iris laurel love queen lucidhale vine,0
809665471926702080,candice kristina patton annet jojos edits vine,0
809664329675112448,,0
809664248431411204,definitely people sick,0
809664187966386176,probably urgent care weekend tbh,0
809661538122481664,yeyeysyes excite,0
809661431507517440,always sick,0
809661364067307520,sto knwo,0
809661286162305024,last sense anyways saturday night,0
809660891713142784,forward,0
809660766391586816,maria lot email,0
809660670165782528,awtr either tomorrow night saturday night,0
809655450614558720,final god,0
809652500710227968,babyboy desvervs evrythidn,0
809652237257547776,welcome riverdale great place away series premiere january,0
809651657499877376,hope love,0
809651392050823168,sorry hold onto show air,0
809651256826404864,tfw tea caint nothin riverdale •jan 26• 98c full disclosure ive hold onto this…,0
809651095450558464,santa early shadowhunters,0
809648994255339524,legitimately think couldve another shift without,0
809648842341830657,god row work god next,0
809445675381493762,exclusive shadowhunters season stunning open title sequence,0
809431901274537984,howimetyourmother spinoff work thisisus eps,0
809430021660086272,honestly aesthetically love,0
809424636299583488,lor good luck believe,0
809424421672861696,love sweet smell pilot season,0
809423923460898816,haunt lyndsy fonseca star syfy pilot elizabeth cappuccino set,0
809331468640067584,soft clarke bellamy feel comfortable cry front love,0
809331381780316160,bellamy blake,0
809321732163194880,soft,0
809299675593535488,sonequa martingreen cast lead startrekdiscovery,0
809299665636261888,yooooooo yall hype discovery,0
809299163930361856,pitch wish happy christmas,0
809298987874447360,canice keiynan cute,0
809298448646361088,connive clause plan whole,0
809298414857060352,stressful guy happy holiday,0
809298382950895620,,0
809297167932391425,bob morley literally best male actor barey credit fuck yall need…,0
809296697306337280,tooooo swolemates,0
809289433472188417,guy trailer,0
809288126552227841,freeze vancouver trssust auto text turn betray,0
809165091102920704,best world cheese world peace,0
809157069433688065,girlfriends™,0
809152280759070720,mpg white passing open ethnic background yet,0
809150811041316869,die raven reyes,0
809150617138634752,fucking vote,0
809147856259055616,slash archie mean molly ringwald isnt white,0
809147310471020544,riverdale,0
809131853953241093,ginny baker bad girl audio mine ultraheda janesxwonderland woman vine,0
809124060496068608,yall pic octavia legit terrify agdjhsjsja,0
809122391678943232,good fickfjd,0
809122065957748737,love,0
809120620348841984,ready sacrifice 247 tire,0
809120473728557057,someone probably dangerous kill bellamy,0
809119298052620288,doctor 004 minute live,0
809118417609441281,beautiful music video darker remember,0
809118296725397509,jacket fucking backxk,0
809118105066729472,sad help,0
809117957305630720,waas put hand shouklder feelso comfort eliterallu love,0
809116549273571332,better trailer extremely low expectation last season agsjdhaksj,0
809116165322719234,writer probably,0
809115730360893440,anyways love bellamy clarke raven monty jasper harper excite kid,0
809115580175360000,always bellamy pussy bellarke clarke comfort hum sthe puss…,0
809115458247028736,love,0
809115432313561090,glad icon lindsey smile cute raven expect pain,0
809115256589090816,disappoint surprise,0
809115185818570752,dive deep youve become best friend love,0
809114259045154817,anyways trailer better entirety font ugly,0
809114090669019140,font always fucking ugly,0
809113883524861952,yall fast,0
809097900030566402,amber hear abused doe johnny depp claim breach confidentiality…,0
809097653057388546,wherzing hate thsi,0
809096320724111360,song bruh,0
809094251615322112,thread help innocent people aleppo donate people th…,0
808969662188978176,best,0
808969274442350592,learn leader reward hard personally shit fan,0
808968248251318272,press mission accomplish discuss usual suspectscandy canesset prankstattoos course,0
808967325575708672,feel extremely lucky life friend,0
808967048269283328,david ayer margot robbie reteam allfemale villain movie gotham city siren exclusive,0
808965911357034496,power couple,0
808965733954764800,love,0
808964979139510272,lwnwowoow pls online drop garbage might sleep tbh,0
808964332683980800,woowoo,0
808963975216066560,spot australian snowiscool,0
808815963135213568,last shoot lunchtime lie excited guy season proud th…,0
808815798164852736,legit cord apple website agdjhdjaja couldnt store,0
808815522548695041,pay 31that work,0
808815407591256065,manip skill vine user starlight never fail,0
808814942619127808,care happy good wuality,0
808814541542985729,honestly legitimately understand lightning cord meant tbh,0
808814426245697536,ipod nano cord deliver bopping pre 2012 jam,0
808813971541200897,pay angry stupid,0
808813805568462848,awesome unnecessary hour nap,0
808813559740252161,buy apple ear phone connector instead headphone jack idiot lfmaofka,0
808809937249959941,cisco ramon lady night flesh crapquality ampamp color accio vine,0
808778211677052928,amber heard open experience domestic abuse powerful letter,0
808777010713686016,family,0
808776867155218434,sorry another production next semester,0
808763872517750784,catch cat skulk weird place apartment best,0
808758837339713536,email tbh emergency mean communicate,0
808757853599264769,imagine malia spends independent pack connects derekcora tbh,0
808757290551615489,wasnt ready shed tear love learn captain,0
808757127871340544,agdsshshsh hope work post,0
808757010292469760,dom kat press season shadowhunterspressday,0
808748239633707008,change relentless legitimately feasible,0
808747864709009409,especially allisons idea middle god miss,0
808747735751020544,headcanons single good,0
808747582134636544,think,0
808746344152068096,info,0
808746334505332736,save aleppo save humanity resident east aleppo final message world,0
808744938276061185,press,0
808744459814977537,need remind greek prof policy change youll,0
808744152510898176,yikes,0
808743143902507008,break mass protest break istanbul solidarity people aleppo thousand street conde…,0
808743012952133632,woman commit suicide order rap aleppo,0
808742872212238338,final,0
808742430740770821,higher ups change literally school policy,0
808742123155689472,youll report higher,0
819457252688007169,sir want start career guidance pls chance industry love sir😘,0
812617997454102528,gr8 job bigg bos weekend waar shock action bda mza aaya dekh kr😂😂😜😜,0
819457313216102400,best liar ive better,0
819403096136753152,trump approval rating stack presser pay shill couldnt approval thi…,0
819403023520845825,horrible stuff yet trump doe,0
819394080325140480,lie piece crap always fuck truth people trust dislike bigly…,0
819388750321029123,fake news fake applause,0
819388401044652032,white house bring birther claim response trump complaint fake nwes,0
819388245498793986,clapper speak trump russia report,0
819388126040834048,learn want stuff couldnt otherwise crazy want stuff,0
819384112385576960,sit carson awake answer questions…,0
819383332022652929,,0
819379431508680704,want wing,0
819296081104224258,suggestion debt deal wthe russian relea…,0
819295228930703363,late save,0
819294334172491779,liar liar pant fire believe conversation infant,0
819293916268740624,christopher steele exbritish intelligence officer prepare donaldtrump dossier go…,0
819293114787577870,shouldnt flattered want fuck,0
819292825976180737,always change necessarily better president obama psychotrump,0
819289699634257920,think last shot dumb mutherfucka impeach stupid,0
819167653881323521,hasnt office yet scandal administration corrupt goldenshowers,0
819165777815289857,good dickhead news conference hope press grill cry,0
819159035819753472,explain libertarian republican,0
819085909127794688,beautiful stupid,0
819079956126990336,listen people delete account use impeach,0
819073185635307520,feminine pic avoid serve military pee…,0
819072754452430848,need grand jury 120 spec prosecutor kill trump receive rept russia damaging info,0
819069559990849536,traitor alert never mess intel community theresistance illegitimate trumpthetraitor com…,0
819063457559486464,lgbt community face discrimination jeffsessions record,0
819063050489700353,true history sexual misconduct pathological liar potus,0
819061130152857600,disgust embarrassment american country rotten human,0
819056741849722880,feel world closing corrupt were…,0
819052985892425728,damn business world arent secret left…,0
819051448579330048,yall lovingly daughter yall president office want to…,0
819048997759385602,classy eloquent obamafarewell heel latest peotus crap invigorate patriotic soul vig…,0
819046570683416576,lie lesson longer smoother,0
819046150221217797,guy goldenshowers pissed,0
819045718182785025,feel better building cabinet preparation administration trumpsucks,0
819043454290456576,never notice leg cnn mesmerize intelligence tenacity patience,0
819042118178140160,unverified report trump deep tie russia sexual perversion,0
818999605878779904,constitution donald impeach swear penny must nervous,0
818997911019253760,dear medium pls focus attack kitten darth vader senior advisor focus,0
818946450482692096,break cnn report intel report obama trump russia compromise info trump,0
818936763385319424,speech merylstreep show bravery empathy donald trump show entire sad priveleged life,0
818936487756566530,sen cory booker testify jeff session unprecedented stand nation become unpres…,0
818934399689457664,wonder refer lyingtedcruz crawl yo…,0
818932176070868997,voter trump delete account,0
818927035263369217,sorry mentally unstable cabinet must face resistance psychotrump,0
818925940956872704,rather smoke peace pipe mess cocaine donald snort,0
818924743105638401,hard believe lawyer senator seem bright trump loyalty,0
818922417670287361,divisive truth divide impeachtrump,0
818920136027598853,session illuminates legacy protect ht…,0
818920012908007425,orin hatch finish suck yet jeffsessions stopsessions session,0
818876704257179649,fun pic great actress,0
818874812609216512,bell,0
818869597034123264,forget boring confirmation hearing session mess word,0
818869108078997504,hate black people feel sorry plus vote man serious mental issue bye,0
818757739124060160,beautiful young lady probably nice,0
818691134084050944,cruel funny,0
818690105758060544,interference never spot foul college football,0
818689235351928832,tide shoot alabama win title every clemson collegefootballplayoff,0
818680552811331584,answer question deflect trump minion donald truth,0
818636920364421122,unfortunately fake president fake policy hurt people grow donald,0
818634778249428993,sir,0
818629246331535360,ronald reagan wife think sleazy corrupt po…,0
818628168164790272,remind alabama play clemson college football national championship tonight useful,0
818619990429597698,100 mean truth…,0
818610374899630082,explain truth lie everyday change,0
818602779266650113,every 630am york angry billionaire awakens gilded penthouse furiously is…,0
818602350675984389,157 award actor meryl streep overrate doe bankruptcy as…,0
818601025171034113,trump love meryl streep august 2015 overrated address point last night…,0
818547660332396544,person belief political religious accept equally entitle,0
818506647714742272,sound dennis assessment lion half seattle dead good,0
818503863665885186,hope youll happy orange hitler lie everything pull pussy,0
818501645323616257,douchebag soon leader sleaze mock disabled reporter lie ht…,0
818347056783912961,sometimes puke order feel,0
818346305323995136,funny jackass wholl laugh america great as…,0
818345884287172608,meryl streep eloquent tonight must never need must never normalize unstable lying,0
818309782100647938,shut dude drink glass warm milk muster courage step job,0
818292166304952320,mug woman,0
818287363805900800,russian always want usa,0
818286656889454593,story line morningjoe host sell trump guess,0
818256756778340352,retweet think share tax return officially office jan 20th…,0
818237618584436736,movie plot life folk sit,0
818236415838486528,feel heart tug want physical kick football packer,0
818230192766418945,damnit want giant crush annihilate destroy packer arent nflplayoffs,0
818219930093060096,breakingtrump 15m loan cayman island spend trump tower evade tax trumpleaks theresistance amjoy re…,0
818168049899601922,charles black guy vote lyingdonaldtrump shame fool,0
818167411337732096,steelers beat dog shit miami dolphin love nflplayoffs,0
818133226514513920,nutty yahoo dirty,0
818130870817161217,lie probably truth lie that…,0
817949925933715456,surprise animal lover loving person drop dead gorgeous,0
817948092393725954,seattle aint nowhere beat lion atlanta step nflplayoffs,0
817944603152224256,need positive vibe send,0
817940306578604032,lion pooter round next seasonagain,0
817933624418902016,trump insane russian confirm psychological crisis loom video send supporter,0
817931638592176128,trump better tweeting madman hell earn nickname perhapstwitler,0
817930123055943681,prater knock 106 seattle 403 left third quarter detvssea,0
817915037960589313,good lion hop win anyway next season,0
817913675814236160,lion lose lose badly nflplayoffs,0
817887860959350786,die,0
817854743854903296,derek carr mvp raider straight trash homie without god nflplayoffs oakvshou,0
817852981420949510,raider wont able score backup texan game win nflplayoffs,0
817851084798652416,russia mockery election fool think sign good rela…,0
817850199301353473,home crowd yell loud raider ball never hear connor,0
817846270794596352,nfl game beer lot different without beer,0
817797749395652608,insecure thinskinned reactionary vengeful habitual liar lousy president,0
817672612755148804,fuck,0
817670528341254144,tilikum never run 2000 yard season,0
817619704474980353,sen tim kaine donald trump act russian president vladimir putin defense lawyer,0
817610523755823105,fear understandable russian involvement election doe an…,0
817607977159028736,expert dishonest medium broadcast radio full lie bias,0
817603609030512642,putin hate wish win election nightmare,0
817599681480060929,lmao lifetime lion fan heart win head lose beat winning team,0
817597497770209280,wish impeach use swear lie bible,0
817564152172527616,russian hack force truth think legitimacy everything,0
817555211376062465,believe russian hacked help win election president obama was…,0
817552973555441669,reason 520 hour speech count lie get…,0
817551388582576128,mess middle east think speak life suc…,0
817539206528532480,mayweather dog chris brown hit rihanna punk beatin…,0
817537754666045441,love show piss fox change,0
817537145715957761,god forgive lie ask forgiveness oops ask god forgiveness,0
817529314333827072,poor sending good vibe golions,0
817527424254623744,taco better taco bell taco,0
817523250855022593,want compassion empathy,0
817518799477993472,sound show ignorance stupidity every open…,0
817517152521568261,lie mexico pay wall step dow…,0
817516930169012224,trumpthe intelligence report devastatinglosing election vote addition thisare leg…,0
817513930662772736,yahoo finance typo instead want bigger navy type niggernavy,0
817511523610427393,never mexico reimburse wall raise tariff good liar,0
817509459467571200,jackass think everything crazy life reality madman psychotrump,0
817508046373089282,people bother complain tsa violate youve patience ill,0
817503459339567104,rttrump company cyprus russian offshore tax trumpleaks theresistance putin russia,0
817501950346428416,united state white hispanic american citizen resident racially white hispanic descent,0
817500653509640192,stafford passing touchdown run game stall seahawks run defense golions,0
817488024086974467,orange hitler lose popular vote bigly win russia help psychotrump,0
817486350509346818,fully accept intel community brief russian hack safely tie putin run deep ms…,0
817486203004010498,decide trump chance prove wrong doe prove nytimes list his…,0
817486186830761985,monday lie intelligence mtg great wall mexico iran deal russia sma…,0
817238015668064256,trump egomaniacal narcissist deeply insecure obsess public perception psychotrump,0
817228197448339458,feel sorry orange hitler climb must torture,0
817225758456377345,love work love,0
817225441270525954,hungry feel cook car eat guess hungry,0
817224301111836672,show invest lip strange lip,0
